"course","courseName","courseSubject","courseNumber","courseUrl","courseCredits","description"
"http://focu.io/data#CART360","Tangible Media and Physical Computing","CART","360",,"3.0","Check academic program site"
"http://focu.io/data#CART361","3D Digital Production I","CART","361",,"3.0","Check academic program site"
"http://focu.io/data#CART362","3D Digital Production II","CART","362",,"3.0","Check academic program site"
"http://focu.io/data#CART370","Real?Time Video","CART","370",,"3.0","Check academic program site"
"http://focu.io/data#CART398","Special Topics in Computation Arts","CART","398",,"3.0","Check academic program site"
"http://focu.io/data#CART410","Research-Creation in the Computation Arts","CART","410",,"3.0","Check academic program site"
"http://focu.io/data#CART411","Project Studio I","CART","411",,"3.0","Check academic program site"
"http://focu.io/data#CART412","Project Studio II","CART","412",,"3.0","Check academic program site"
"http://focu.io/data#CART415","GAME STUDIO I","CART","415",,"3.0","Check academic program site"
"http://focu.io/data#CART416","GAME STUDIO II","CART","416",,"3.0","Check academic program site"
"http://focu.io/data#CART433","Information Design","CART","433",,"3.0","Check academic program site"
"http://focu.io/data#CART434","Advanced 3D Studio","CART","434",,"3.0","Check academic program site"
"http://focu.io/data#CART444","Portfolio Studio","CART","444",,"3.0","Check academic program site"
"http://focu.io/data#CART451","Networked Media Studio","CART","451",,"3.0",
"http://focu.io/data#CART454","TOPICS IN MULTIMEDIA THEORY","CART","454",,"3.0","Check academic program site"
"http://focu.io/data#CART455","Professional Internship I","CART","455",,"3.0","Check academic program site"
"http://focu.io/data#CART456","Professional Internship II","CART","456",,"3.0","Check academic program site"
"http://focu.io/data#CART457","Independent Study I","CART","457",,"3.0","Check academic program site"
"http://focu.io/data#CART458","Independent Study II","CART","458",,"3.0","Check academic program site"
"http://focu.io/data#CART459","INDEPENDENT STUDY III","CART","459",,"3.0","Check academic program site"
"http://focu.io/data#CART460","Bending Bits: Advanced Topics in Digital Media","CART","460",,"3.0","Check academic program site"
"http://focu.io/data#CART461","Tangible Media Studio","CART","461",,"3.0","Check academic program site"
"http://focu.io/data#CART498","SPECIAL TOPICS IN CART","CART","498",,"3.0","Check academic program site"
"http://focu.io/data#CATA262","Emergency Care in Sport and Exercise","CATA","262",,"3.0","Laboratory"
"http://focu.io/data#CATA263","Principles of Athletic Therapy","CATA","263",,"3.0","Laboratory"
"http://focu.io/data#CATA337","Assessment of the Upper and Lower Extremities","CATA","337",,"3.0","Laboratory"
"http://focu.io/data#CATA339","Rehabilitation of the Upper and Lower Extremities","CATA","339",,"3.0","Laboratory"
"http://focu.io/data#CATA348","Therapeutic Modalities in Sports Medicine","CATA","348",,"3.0","Laboratory"
"http://focu.io/data#CATA390","ATHL. THERAPY FIELD INTER.","CATA","390",,"3.0","Check academic program site"
"http://focu.io/data#CATA437","Assessment of the Hip, Spine and Pelvis","CATA","437",,"3.0","Laboratory"
"http://focu.io/data#CATA439","Rehabilitation of the Hip, Spine and Pelvis","CATA","439",,"3.0","Laboratory"
"http://focu.io/data#CATA441","Concepts in Manual Therapy","CATA","441",,"3.0","Laboratory"
"http://focu.io/data#CATA447","Special Topics in Athletic Therapy","CATA","447",,"3.0","Check academic program site"
"http://focu.io/data#CATA462","Advanced Emergency Care","CATA","462",,"3.0","Laboratory"
"http://focu.io/data#CATA480","ATHL THER. CLINICAL INTERN","CATA","480",,"3.0","Check academic program site"
"http://focu.io/data#CATA485","Athletic Therapy Field Internship II","CATA","485",,"3.0","Internship"
"http://focu.io/data#CATA495","Athletic Therapy Clinical Internship II","CATA","495",,"3.0","Internship"
"http://focu.io/data#CATS210","Introduction to Creative Arts Therapies","CATS","210",,"3.0","Check academic program site"
"http://focu.io/data#CATS609","INTRO. DANCE/MOV. THERAPY","CATS","609",,"3.0","Check academic program site"
"http://focu.io/data#CATS610","INTRO TOP-CLINICAL PSYC CATS","CATS","610",,"3.0","Check academic program site"
"http://focu.io/data#CATS611","COUNSELLING SKILLS FOR CATS","CATS","611",,"3.0","Check academic program site"
"http://focu.io/data#CATS631","SELECTED ISSUES IN CATS","CATS","631",,"3.0","Check academic program site"
"http://focu.io/data#CATS636","INDEPENDENT STUDIES IN CATS","CATS","636",,"3.0","Check academic program site"
"http://focu.io/data#CATS637","INDEPENDENT STUDIES IN CATS","CATS","637",,"3.0","Check academic program site"
"http://focu.io/data#CATS638","CREAT.PROC.CLINICAL PRACTICE","CATS","638",,"3.0","Check academic program site"
"http://focu.io/data#CATS691","RESEARCH IN THE CATS","CATS","691",,"3.0","Check academic program site"
"http://focu.io/data#CATS699","COMPREHENSIVE EXAM","CATS","699",,"3.0","Check academic program site"
"http://focu.io/data#CDNS320","SELECT TOPICS-CANADIAN STUD","CDNS","320",,"3.0","Check academic program site"
"http://focu.io/data#CEEN170","IELTS ACADEMIC READING","CEEN","170",,"3.0","Check academic program site"
"http://focu.io/data#CEEN171","IELTS LISTENING","CEEN","171",,"3.0","Check academic program site"
"http://focu.io/data#CEEN172","IELTS SPEAKING","CEEN","172",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1001EO","Strategic Task Delegation (Online)","CEPS","1001EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1011EO","Dealing with Difficult Personalities (Online)","CEPS","1011EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1012EO","Stress Management for the 21st Century (Online)","CEPS","1012EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1030EO","Powerful and Synergistic Teamwork (Online)","CEPS","1030EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1031EO","Creative Leadership (Online)","CEPS","1031EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1084EO","Design Thinking for Powerful Strategic Planning (Online)","CEPS","1084EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1085EO","Introduction to Google Analytics (Online)","CEPS","1085EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1094EO","Assessing the Impact of Artificial Intelligence (Online)","CEPS","1094EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1097EO","Data and AI Project Management (Online)","CEPS","1097EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1098EO","INTRODUCTION TO SEO 2021 (Online)","CEPS","1098EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1099EO","INTRODUCTION TO SEM 2021 (Online)","CEPS","1099EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1100EO","PRESENTING LIKE A PRO (ONLINE)","CEPS","1100EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1101EO","TALENT MANAGEMENT & RETENTION : ENGAGING MILLENNIALS (ONLINE)","CEPS","1101EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1102EO","MAKING SENSE OF BLOCKCHAIN TECHNOLOGY (ONLINE)","CEPS","1102EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1103EO","SUCCESSFUL MANAGEMENT OF DIFFICULT SITUATIONS (ONLINE)","CEPS","1103EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1104EO","Leveraging The Power of Marketing Personas (Online)","CEPS","1104EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1105EO","Creating Human Connection While Working From Home (Online)","CEPS","1105EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1106EO","Creativity and Innovation for Remote Teams (Online)","CEPS","1106EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1107EO","Creating Engagement in a Time of Crisis (Online)","CEPS","1107EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1108EO","Implement AI Design Thinking (Online)","CEPS","1108EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1109EO","Conflict Management (Online)","CEPS","1109EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1110EO","Efficient Online Meetings (Online)","CEPS","1110EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1111EO","Exploring Data Integration and ETL (Online)","CEPS","1111EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1112EO","Communicate Effectively While Working Remotely (Online)","CEPS","1112EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1113EO","Multiply and Extend your Leadership (Online)","CEPS","1113EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1114EO","Creating Value with Machine Learning (Online)","CEPS","1114EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1115EO","Communicative Leadership (Online)","CEPS","1115EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1116EO","The Art of AI Consulting (Online)","CEPS","1116EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1117EO","Project Management for Remote Teams (Online)","CEPS","1117EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1118EO","Introduction to Digital Marketing (Online)","CEPS","1118EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1119EO","Introduction to Big Data (Online)","CEPS","1119EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1120EO","Vulnerability and Courage in the Workplace (Online)","CEPS","1120EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1121EO","Internet of Things and 5G Mobile Communications (Online)","CEPS","1121EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1122EO","How to Prosper after a Crisis (Online)","CEPS","1122EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1124EO","Deciphering Legal and Ethical Aspects of AI (Online)","CEPS","1124EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1125EO","Differentiate Yourself and Become a Key Player (Online)","CEPS","1125EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1126EO","Implementing a Winning AI Strategy (Online)","CEPS","1126EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1127EO","Marketing 2020 for Better Strategy (Online)","CEPS","1127EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1129EO","Writing & Editing with Clarity and Purpose (Oline)","CEPS","1129EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS1130EO","Conscious Negotiation: Creating Better Relationships for Better Business (Online)","CEPS","1130EO",,"3.0","Check academic program site"
"http://focu.io/data#CEPS9999E","IELTS Test (Payment Only)","CEPS","9999E",,"3.0","Check academic program site"
"http://focu.io/data#CERA201","Introduction to Ceramics","CERA","201",,"3.0","An introduction to clay as an art medium employing the various techniques of forming, shaping, and decorating for firing and glazing."
"http://focu.io/data#CERA391","Urban Clay","CERA","391",,"3.0","This course expands the way ceramics can be experienced in relation to the city through the production of public artworks."
"http://focu.io/data#CERA392","Surface Tension","CERA","392",,"3.0","This course involves an inÃ¢ÂÂdepth study of the ceramic surface including print and transfer techniques, and layering glaze through multiple firings. "
"http://focu.io/data#CERA398","SPECIAL TOPICS IN CERAMICS","CERA","398",,"3.0","A workshop/seminar, providing an opportunity for the study of specialized aspects of ceramics. "
"http://focu.io/data#CERA451","Independent Study I","CERA","451",,"3.0",
"http://focu.io/data#CERA452","Independent Study II","CERA","452",,"3.0","This course provides a limited number of students the opportunity to pursue advanced studies in ceramics under the supervision of a fullÃ¢ÂÂtime ceramics faculty member."
"http://focu.io/data#CERA498","Special Topics in Ceramics","CERA","498",,"3.0","An advanced studio course that provides an opportunity for the study of more specialized aspects of ceramics."
"http://focu.io/data#CHEM203","Forensic Analysis","CHEM","203",,"3.0","Check academic program site"
"http://focu.io/data#CHEM204","From Alchemy to Modern Chemistry:  A Historical Evolution of Chemistry","CHEM","204",,"3.0","Check academic program site"
"http://focu.io/data#CHEM205","General Chemistry I","CHEM","205",,"3.0","Laboratory"
"http://focu.io/data#CHEM206","General Chemistry II","CHEM","206",,"3.0","Laboratory"
"http://focu.io/data#CHEM208","Chemistry in Our Lives","CHEM","208",,"3.0","Check academic program site"
"http://focu.io/data#CHEM209","Discovering Biotechnology","CHEM","209",,"3.0","Check academic program site"
"http://focu.io/data#CHEM212","Analytical Chemistry for Biologists","CHEM","212",,"3.0","Laboratory"
"http://focu.io/data#CHEM217","Introductory Analytical Chemistry I","CHEM","217",,"3.0","Laboratory"
"http://focu.io/data#CHEM218","Introductory Analytical Chemistry II","CHEM","218",,"3.0","Laboratory"
"http://focu.io/data#CHEM221","Introductory Organic Chemistry I","CHEM","221",,"3.0","Laboratory"
"http://focu.io/data#CHEM222","Introductory Organic Chemistry II","CHEM","222",,"3.0","Laboratory"
"http://focu.io/data#CHEM234","Physical Chemistry I: Thermodynamics","CHEM","234",,"3.0","Check academic program site"
"http://focu.io/data#CHEM235","Physical Chemistry: Kinetics of Chemical Reactions","CHEM","235",,"3.0","Laboratory"
"http://focu.io/data#CHEM241","Inorganic Chemistry I: Introduction to Periodicity and Valence Theory","CHEM","241",,"3.0","Laboratory"
"http://focu.io/data#CHEM242","Inorganic Chemistry II: The Chemistry of the Main Group Elements","CHEM","242",,"3.0","Laboratory"
"http://focu.io/data#CHEM271","Biochemistry I","CHEM","271",,"3.0","Laboratory"
"http://focu.io/data#CHEM283","Air, Water and Soil Processes","CHEM","283",,"3.0","Check academic program site"
"http://focu.io/data#CHEM293","Spectroscopy and Structure of Organic Compounds","CHEM","293",,"3.0","Laboratory"
"http://focu.io/data#CHEM298","SELECTED TOPICS IN CHEMISTRY","CHEM","298",,"3.0","Check academic program site"
"http://focu.io/data#CHEM312","Intermediate Analytical Chemistry","CHEM","312",,"3.0","Laboratory"
"http://focu.io/data#CHEM324","Organic Chemistry III: Organic Reactions","CHEM","324",,"3.0","Laboratory"
"http://focu.io/data#CHEM325","Organic Chemistry IV: Organic Structure and Stereochemistry","CHEM","325",,"3.0","Laboratory"
"http://focu.io/data#CHEM333","Introduction to Quantum Theory","CHEM","333",,"3.0","he course introduces students to the concept of quantum mechanics and the electronic structure of atoms and molecules. Topics include the origins and postulates of quantum theory, the SchrÃÂ¶dinger equation and applications to simple systems such as the harmonic oscillator, rigid rotor and the hydrogen atom. The course looks at the quantum mechanical treatment of the chemical bond and provides an introduction to spectroscopy."
"http://focu.io/data#CHEM335","Biophysical Chemistry","CHEM","335",,"3.0","Laboratory"
"http://focu.io/data#CHEM341","Inorganic Chemistry III: The Transition Metals","CHEM","341",,"3.0","Laboratory"
"http://focu.io/data#CHEM375","Biochemistry II","CHEM","375",,"3.0","Laboratory"
"http://focu.io/data#CHEM392","SELECTED TOPICS IN CHEMISTRY","CHEM","392",,"3.0","Check academic program site"
"http://focu.io/data#CHEM398","SELECTED TOPICS IN CHEMISTRY","CHEM","398",,"3.0","Check academic program site"
"http://focu.io/data#CHEM415","ANALYTICAL SEPARATIONS","CHEM","415",,"3.0","Check academic program site"
